price,bedrooms,bathrooms,floors,grade,long,lat,zipcode,year,sqft_above,view,HouseAgeGroup
850000.0,3,2.0,2.0,8,-122.363,47.637,53,2014,1430,0.0,4
210000.0,3,1.0,1.0,5,-122.031,47.5281,15,2014,1020,0.0,4
325000.0,4,2.0,1.0,7,-122.168,47.4333,32,2014,1220,0.0,2
682000.0,4,2.0,2.0,8,-122.08,47.7066,29,2015,2390,0.0,2
430000.0,3,2.0,2.0,7,-122.167,47.7233,22,2014,1400,0.0,2
325500.0,3,2.0,1.0,7,-122.291,47.7329,55,2014,1190,0.0,3
385000.0,3,2.0,1.0,7,-122.24,47.5039,66,2014,1280,3.0,3
435000.0,1,1.0,1.0,6,-122.35,47.654,42,2015,670,0.0,4
550000.0,4,1.0,2.0,7,-122.137,47.5744,5,2014,2420,0.0,4
400000.0,3,1.0,1.0,6,-122.283,47.7098,55,2014,860,0.0,4
503000.0,4,3.0,1.0,7,-122.172,47.7194,22,2014,1240,0.0,2
676000.0,4,2.0,2.0,8,-122.053,47.6076,37,2014,2800,0.0,1
180000.0,3,1.0,2.0,7,-122.295,47.3732,20,2014,940,0.0,3
234000.0,3,2.0,2.0,6,-122.213,47.3089,1,2014,1640,0.0,4
734200.0,4,2.0,2.0,7,-122.371,47.6726,45,2014,1680,0.0,4
920000.0,3,3.0,2.0,10,-122.062,47.4087,23,2014,3660,0.0,1
1920000.0,4,2.0,1.0,9,-122.24,47.64,24,2014,2070,3.0,4
224000.0,3,2.0,1.0,7,-122.103,47.3232,40,2014,1100,0.0,3
1400000.0,3,3.0,1.0,8,-122.111,47.5895,7,2015,1690,4.0,4
185000.0,3,1.0,1.0,6,-122.22,47.2857,1,2014,1320,0.0,3
554600.0,3,2.0,2.0,7,-122.369,47.6755,45,2014,1470,0.0,4
268000.0,3,2.0,1.0,7,-122.28,47.3657,20,2014,980,0.0,2
675000.0,4,2.0,1.0,8,-122.106,47.6237,7,2014,1530,0.0,2
620000.0,4,2.0,1.0,8,-122.101,47.63399999999999,28,2014,1710,0.0,3
396450.0,3,2.0,1.0,8,-122.027,47.5172,15,2014,1540,0.0,3
565000.0,5,2.0,1.0,7,-122.159,47.5772,5,2014,1390,0.0,3
410000.0,3,2.0,1.0,7,-122.303,47.5773,59,2014,1160,0.0,3
1190000.0,4,3.0,2.0,8,-122.35,47.6369,47,2014,1270,0.0,4
716125.0,3,2.0,1.0,9,-122.17,47.6669,21,2014,2110,0.0,2
225000.0,2,1.0,1.0,7,-122.007,47.6374,29,2014,1396,0.0,4
640000.0,4,3.0,2.0,9,-122.28,47.7184,55,2014,2320,3.0,2
374000.0,2,1.0,1.0,6,-122.391,47.5634,50,2014,980,1.0,4
415000.0,4,2.0,1.0,7,-122.323,47.7746,62,2015,1160,0.0,4
592500.0,4,2.0,1.0,8,-122.002,47.46100000000001,15,2014,1770,0.0,2
365000.0,3,2.0,3.0,7,-122.317,47.6844,49,2014,1484,0.0,1
600000.0,4,2.0,1.0,7,-122.033,47.6297,37,2014,1180,0.0,2
465000.0,4,2.0,2.0,9,-122.1,47.3064,40,2014,2820,0.0,2
254999.0,3,1.0,1.0,7,-122.277,47.3318,0,2015,1000,0.0,2
279000.0,4,2.0,2.0,7,-122.074,47.3691,26,2014,2040,0.0,2
460000.0,3,2.0,2.0,8,-122.271,47.2619,0,2014,2720,0.0,1
507000.0,4,2.0,2.0,7,-122.301,47.6184,54,2014,1020,0.0,1
291000.0,3,2.0,1.0,7,-122.226,47.4876,66,2014,1560,0.0,3
350000.0,2,2.0,2.0,7,-122.319,47.6058,54,2014,830,0.0,1
90000.0,3,1.0,2.0,6,-122.182,47.317,40,2014,980,0.0,3
329000.0,3,2.0,1.0,8,-122.129,47.4442,32,2014,1360,0.0,2
909000.0,4,2.0,2.0,10,-122.107,47.5604,5,2014,3680,0.0,2
187000.0,2,1.0,1.0,5,-122.171,47.492,31,2014,860,0.0,3
580000.0,3,2.0,1.0,7,-122.326,47.6605,43,2014,1020,0.0,4
345000.0,3,2.0,2.0,7,-121.965,47.736,11,2014,1620,0.0,1
497000.0,4,2.0,2.0,8,-122.275,47.5636,52,2014,2240,0.0,2
345000.0,3,1.0,2.0,6,-122.285,47.5657,52,2014,1010,0.0,4
313500.0,3,2.0,1.0,8,-122.131,47.4503,32,2014,1610,0.0,3
910000.0,3,2.0,2.0,9,-122.195,47.6894,21,2015,2720,0.0,2
399950.0,3,2.0,1.0,7,-122.293,47.7144,55,2014,1190,0.0,3
268000.0,4,2.0,1.0,7,-122.332,47.482,64,2014,1030,0.0,3
559000.0,4,2.0,1.0,8,-122.383,47.5235,58,2014,1450,0.0,3
309000.0,3,2.0,1.0,7,-122.321,47.3922,68,2014,1300,0.0,3
410000.0,3,2.0,2.0,7,-121.889,47.5384,34,2014,1960,0.0,1
259000.0,3,1.0,1.0,7,-122.179,47.4902,31,2014,1320,0.0,3
950000.0,5,2.0,2.0,9,-122.321,47.6466,41,2014,2340,0.0,4
320000.0,4,1.0,2.0,7,-122.306,47.7602,62,2014,1460,0.0,3
1150000.0,4,2.0,1.0,8,-122.267,47.6843,49,2015,1490,1.0,3
394250.0,3,2.0,1.0,7,-122.329,47.4096,68,2014,2620,3.0,2
315000.0,1,1.0,1.0,6,-122.352,47.6886,42,2014,700,0.0,4
480000.0,2,2.0,1.0,6,-122.031,47.5277,15,2014,1140,0.0,4
556000.0,3,2.0,2.0,9,-121.723,47.4745,27,2014,2750,0.0,2
450000.0,3,2.0,2.0,7,-121.88,47.5355,34,2014,2480,0.0,1
420000.0,3,2.0,1.0,7,-122.32,47.7021,55,2014,940,0.0,4
890000.0,6,4.0,1.0,8,-122.365,47.669,45,2015,1870,0.0,3
295000.0,4,2.0,1.0,7,-122.174,47.395,19,2014,1030,0.0,2
410000.0,4,2.0,2.0,8,-122.121,47.469,33,2014,2150,0.0,2
308900.0,3,2.0,2.0,8,-122.212,47.2636,40,2014,2250,0.0,2
1160000.0,4,2.0,1.0,8,-122.268,47.6846,49,2014,1480,3.0,4
665000.0,2,2.0,1.0,8,-122.015,47.7087,29,2015,2300,0.0,1
577000.0,3,2.0,1.0,7,-122.395,47.577,50,2014,970,0.0,3
959000.0,3,2.0,3.0,10,-122.385,47.6799,51,2014,2830,0.0,1
471000.0,2,2.0,1.0,7,-122.379,47.5439,56,2014,1240,0.0,4
560000.0,3,2.0,2.0,8,-122.002,47.5714,17,2015,2180,0.0,2
955000.0,5,2.0,2.0,8,-122.223,47.5339,25,2014,2510,0.0,3
1240000.0,7,6.0,2.0,10,-122.118,47.5399,5,2014,4930,0.0,1
579000.0,3,2.0,1.0,8,-122.369,47.7767,65,2014,1800,0.0,3
335000.0,4,2.0,2.0,8,-122.339,47.3112,13,2015,3220,0.0,2
485000.0,3,2.0,2.0,8,-121.855,47.5326,34,2014,2270,2.0,1
552000.0,3,2.0,1.0,9,-122.151,47.6131,6,2014,1840,0.0,2
950000.0,4,3.0,2.0,10,-122.017,47.6097,37,2014,3820,0.0,1
203700.0,3,2.0,1.0,7,-122.171,47.3187,40,2015,1130,0.0,2
412000.0,4,4.0,2.0,9,-122.347,47.3047,13,2014,2450,0.0,2
237500.0,3,2.0,1.0,7,-122.045,47.3614,23,2015,1350,0.0,2
866800.0,4,4.0,2.0,9,-122.399,47.6772,51,2014,2200,2.0,1
425000.0,3,1.0,1.0,7,-122.293,47.6857,49,2015,860,0.0,4
200000.0,3,2.0,1.0,7,-122.18,47.3191,40,2014,1190,0.0,2
280000.0,3,2.0,1.0,7,-122.286,47.5209,52,2014,990,0.0,3
140000.0,3,2.0,2.0,8,-122.189,47.4659,30,2014,1200,0.0,3
370000.0,5,2.0,1.0,8,-122.139,47.4501,32,2014,1280,0.0,3
550000.0,2,1.0,1.0,7,-122.372,47.6489,53,2014,930,0.0,4
1410000.0,2,2.0,2.0,10,-122.158,47.5617,5,2014,2610,4.0,2
1510000.0,2,2.0,2.0,10,-122.158,47.5617,5,2015,2610,4.0,2
510000.0,4,2.0,1.0,7,-122.139,47.5965,6,2014,1020,0.0,3
351000.0,3,1.0,1.0,7,-122.22,47.7343,16,2014,1160,0.0,3
210000.0,3,1.0,1.0,6,-122.338,47.4949,60,2015,880,0.0,4
449999.0,4,2.0,2.0,7,-122.003,47.2034,12,2015,1690,2.0,4
137000.0,3,1.0,1.0,6,-122.346,47.5178,44,2014,950,0.0,3
270000.0,3,1.0,1.0,7,-122.078,47.3437,26,2014,1010,0.0,3
540000.0,3,2.0,1.0,7,-122.066,47.3928,23,2014,1820,0.0,2
565000.0,5,3.0,1.0,8,-122.284,47.7657,62,2014,1590,0.0,1
940000.0,4,2.0,2.0,8,-122.285,47.6351,48,2015,2430,0.0,2
385000.0,2,1.0,1.0,6,-122.425,47.4012,35,2014,830,3.0,4
400000.0,3,3.0,1.0,8,-121.974,47.7408,11,2014,1450,0.0,1
365000.0,3,2.0,1.0,7,-122.166,47.5082,31,2015,2030,0.0,1
353250.0,2,1.0,2.0,7,-122.294,47.5888,59,2014,1060,0.0,2
455000.0,2,2.0,1.0,7,-122.397,47.6836,51,2015,950,0.0,4
475000.0,4,4.0,2.0,8,-122.449,47.4335,35,2014,2500,0.0,2
571500.0,4,2.0,1.0,7,-122.286,47.7106,55,2014,960,0.0,4
441000.0,2,1.0,1.0,6,-122.291,47.5624,52,2015,780,0.0,4
810000.0,6,3.0,1.0,10,-122.178,47.5956,4,2015,2180,0.0,3
550000.0,3,2.0,2.0,8,-122.032,47.6283,37,2015,1880,0.0,2
736000.0,2,1.0,1.0,8,-122.353,47.6409,47,2014,1100,0.0,4
375000.0,3,2.0,1.0,7,-121.912,47.6984,10,2015,2190,0.0,2
717500.0,3,2.0,2.0,8,-122.16,47.6853,28,2015,2530,0.0,2
581000.0,2,2.0,1.0,8,-122.37,47.7576,65,2014,1430,2.0,3
629000.0,3,2.0,2.0,7,-122.408,47.5689,50,2014,1510,0.0,4
225000.0,3,2.0,1.0,6,-122.083,47.3606,26,2014,1100,0.0,3
315000.0,3,2.0,2.0,7,-122.032,47.3505,23,2014,1730,0.0,2
425000.0,3,2.0,3.0,8,-121.998,47.5468,17,2015,1480,0.0,1
346500.0,3,1.0,1.0,7,-122.361,47.5624,44,2014,1150,0.0,4
550000.0,3,2.0,1.0,8,-122.179,47.5784,5,2015,1570,0.0,3
565000.0,3,2.0,1.0,8,-122.111,47.6409,28,2015,1400,0.0,2
1000000.0,4,2.0,2.0,7,-122.329,47.6852,42,2014,2040,0.0,4
400000.0,2,2.0,2.0,7,-122.315,47.5596,46,2014,1450,0.0,4
724950.0,4,2.0,2.0,8,-122.39,47.5809,50,2014,2270,0.0,4
623000.0,3,2.0,1.0,8,-122.212,47.5743,25,2014,2050,0.0,3
295000.0,2,1.0,1.0,6,-122.295,47.6185,54,2014,650,0.0,4
700000.0,4,3.0,2.0,9,-122.352,47.7294,57,2014,2780,0.0,1
482000.0,2,2.0,2.0,8,-122.375,47.6727,45,2015,1160,0.0,1
770000.0,3,2.0,2.0,10,-122.057,47.58,38,2014,2730,0.0,2
310000.0,4,2.0,1.0,8,-122.362,47.319,13,2014,1820,0.0,3
720000.0,4,2.0,2.0,8,-122.119,47.62600000000001,7,2014,2410,0.0,3
355000.0,3,1.0,2.0,6,-122.299,47.7281,55,2015,1180,0.0,4
512000.0,4,2.0,2.0,9,-122.188,47.5146,31,2014,2600,0.0,1
303000.0,2,2.0,3.0,7,-122.29,47.7222,55,2014,1400,0.0,1
299000.0,5,2.0,1.0,7,-122.169,47.4341,32,2014,1110,0.0,3
285000.0,3,2.0,2.0,8,-122.141,47.3507,26,2014,1660,0.0,1
680000.0,3,2.0,1.0,8,-122.211,47.5714,25,2014,1590,0.0,3
285000.0,4,2.0,1.0,6,-122.345,47.4571,63,2014,720,0.0,3
707000.0,4,2.0,1.0,9,-122.134,47.5585,5,2014,1690,0.0,2
690000.0,3,2.0,1.0,7,-122.397,47.6388,69,2014,980,0.0,4
872000.0,4,2.0,2.0,10,-122.115,47.7308,36,2015,2860,0.0,2
290000.0,4,2.0,1.0,8,-122.357,47.4792,63,2014,1360,0.0,3
425000.0,4,2.0,1.0,7,-122.235,47.7474,16,2015,1110,0.0,2
925000.0,3,3.0,1.0,9,-122.133,47.5606,5,2015,2040,2.0,2
340500.0,3,1.0,1.0,7,-122.27,47.7715,62,2014,1770,0.0,3
365000.0,2,1.0,1.0,6,-122.282,47.5572,52,2014,920,0.0,4
725000.0,3,2.0,1.0,7,-122.192,47.6079,3,2014,1690,0.0,3
811000.0,3,3.0,2.0,8,-122.392,47.6937,51,2014,1860,0.0,2
299000.0,3,1.0,1.0,7,-122.102,47.4936,33,2014,1040,0.0,3
287500.0,4,2.0,1.0,7,-122.336,47.5011,60,2015,1220,0.0,3
879950.0,4,2.0,1.0,9,-122.388,47.5083,60,2014,1830,4.0,4
135900.0,2,1.0,1.0,6,-122.269,47.5019,66,2014,760,0.0,4
1230000.0,4,2.0,1.0,9,-122.228,47.5271,25,2014,1870,3.0,2
522500.0,4,2.0,1.0,7,-122.359,47.7049,65,2014,1300,0.0,4
399500.0,4,2.0,1.0,7,-122.323,47.739,62,2015,1660,0.0,4
450000.0,3,1.0,2.0,7,-122.289,47.562,52,2015,1430,0.0,4
218000.0,4,1.0,1.0,7,-122.388,47.3021,13,2014,1620,0.0,3
289999.0,3,2.0,1.0,8,-122.169,47.3248,40,2015,1490,0.0,2
540000.0,2,1.0,1.0,6,-122.378,47.6729,45,2015,1170,0.0,4
324950.0,3,1.0,1.0,7,-122.062,47.6199,37,2014,1240,0.0,2
718500.0,3,2.0,2.0,7,-122.281,47.5576,52,2014,1920,0.0,4
495000.0,3,2.0,1.0,9,-122.016,47.2098,12,2014,2660,0.0,3
260000.0,6,2.0,1.0,7,-122.227,47.2977,1,2014,2220,0.0,2
430000.0,4,2.0,1.0,7,-122.133,47.5725,5,2014,1070,0.0,3
402500.0,3,3.0,2.0,8,-121.966,47.7348,11,2014,2780,0.0,1
1420000.0,4,3.0,2.0,10,-122.27,47.6583,43,2014,2510,3.0,4
275000.0,3,2.0,1.0,7,-122.203,47.397,19,2014,1450,0.0,2
250000.0,3,2.0,2.0,7,-122.328,47.3072,2,2014,1765,0.0,2
665000.0,3,3.0,1.0,7,-122.178,47.5679,5,2014,1320,0.0,3
425000.0,3,2.0,1.0,8,-122.144,47.4212,26,2015,2650,0.0,3
760000.0,2,1.0,2.0,7,-122.338,47.6695,42,2014,1310,0.0,4
447000.0,3,2.0,2.0,7,-122.035,47.682,29,2014,1650,0.0,1
205000.0,3,1.0,1.0,7,-122.321,47.3325,2,2014,1180,0.0,3
191000.0,3,2.0,1.0,6,-122.348,47.3266,13,2014,800,0.0,3
350000.0,2,2.0,1.0,7,-122.371,47.5088,60,2015,1430,0.0,2
789888.0,5,4.0,2.0,9,-122.192,47.5463,5,2015,2410,0.0,1
443000.0,2,1.0,1.0,7,-122.327,47.7297,55,2015,980,0.0,4
695000.0,4,4.0,2.0,9,-122.36,47.7339,65,2014,2660,0.0,1
560000.0,4,2.0,2.0,7,-122.344,47.6583,42,2015,1380,0.0,4
550000.0,3,2.0,1.0,7,-122.395,47.6727,45,2014,810,0.0,4
850000.0,2,2.0,2.0,9,-122.033,47.7112,29,2014,3360,0.0,1
352750.0,4,3.0,1.0,7,-122.175,47.4672,32,2015,1360,0.0,2
550000.0,4,2.0,2.0,8,-121.965,47.7385,11,2014,2890,0.0,1
774900.0,5,1.0,2.0,7,-122.295,47.6075,54,2014,1750,0.0,4
250000.0,3,1.0,1.0,6,-122.186,47.4914,31,2014,1010,0.0,4
962800.0,4,2.0,2.0,9,-122.118,47.559,5,2014,3780,0.0,1
299500.0,3,2.0,1.0,7,-122.187,47.3213,40,2014,1880,0.0,3
250000.0,2,1.0,1.0,6,-122.32,47.7037,55,2014,800,0.0,4
745000.0,5,4.0,2.0,9,-122.009,47.4536,15,2015,3960,0.0,2
279475.0,2,1.0,2.0,6,-121.742,47.5375,34,2015,1060,0.0,3
450000.0,3,2.0,2.0,8,-122.193,47.527,31,2014,2530,0.0,2
307700.0,5,2.0,1.0,7,-122.301,47.3984,68,2014,1260,0.0,3
665000.0,3,1.0,1.0,8,-122.404,47.6524,69,2014,1300,0.0,3
375000.0,3,3.0,2.0,8,-121.867,47.5337,34,2014,1890,0.0,1
420000.0,4,2.0,2.0,11,-122.342,47.3018,13,2015,3360,0.0,2
148000.0,2,1.0,1.0,6,-122.348,47.5329,44,2014,630,0.0,4
707000.0,3,2.0,2.0,8,-122.351,47.6364,47,2014,1980,0.0,4
399000.0,3,1.0,1.0,7,-122.39,47.5392,58,2014,840,0.0,4
570000.0,4,2.0,2.0,9,-121.988,47.3932,23,2014,3420,0.0,2
853000.0,4,2.0,2.0,10,-122.055,47.6674,29,2015,3440,0.0,2
400000.0,3,1.0,1.0,7,-122.165,47.593,4,2014,1300,0.0,4
615000.0,2,2.0,2.0,7,-122.465,47.3979,35,2014,2040,3.0,4
463000.0,3,1.0,1.0,7,-122.149,47.5974,6,2015,1250,0.0,3
600000.0,4,2.0,1.0,8,-122.369,47.4947,60,2014,1290,1.0,3
429000.0,5,2.0,1.0,7,-122.308,47.557,46,2014,1360,0.0,3
980000.0,4,4.0,2.0,8,-122.203,47.6322,3,2014,2360,0.0,4
359500.0,6,4.0,2.0,8,-122.105,47.3724,26,2015,3190,0.0,1
715000.0,4,2.0,2.0,9,-122.065,47.6378,37,2014,2570,0.0,1
240000.0,3,2.0,1.0,7,-122.18,47.3748,18,2015,980,0.0,2
455000.0,4,2.0,1.0,7,-122.226,47.7675,9,2014,1060,0.0,3
610000.0,3,2.0,1.0,7,-121.963,47.4032,23,2014,2080,0.0,1
675000.0,3,3.0,2.0,9,-122.093,47.6862,28,2015,2740,0.0,1
283500.0,3,2.0,1.0,7,-122.323,47.3787,68,2015,1250,0.0,2
235000.0,2,1.0,2.0,7,-122.267,47.5158,52,2014,1260,0.0,4
827000.0,4,2.0,1.0,9,-122.146,47.562,5,2014,1870,0.0,2
353000.0,2,1.0,1.0,7,-122.3,47.7312,55,2014,860,0.0,4
747500.0,4,2.0,2.0,9,-122.143,47.5303,33,2014,2810,0.0,2
341000.0,2,1.0,1.0,6,-122.303,47.5753,59,2015,1040,0.0,4
182000.0,3,1.0,1.0,5,-122.269,47.4772,64,2014,1160,0.0,4
250000.0,3,2.0,2.0,6,-122.024,47.349,23,2014,1470,0.0,1
655000.0,4,4.0,2.0,8,-122.19,47.6947,21,2014,1670,3.0,2
405000.0,3,2.0,1.0,8,-122.352,47.7575,57,2014,1660,0.0,3
390000.0,4,2.0,1.0,7,-122.055,47.6192,37,2014,1100,0.0,2
275400.0,2,1.0,1.0,7,-122.3,47.737,62,2014,890,0.0,4
791000.0,3,2.0,2.0,8,-122.196,47.6812,21,2014,1810,0.0,2
424500.0,3,2.0,1.0,7,-122.127,47.6981,28,2014,1460,0.0,2
430000.0,3,1.0,1.0,7,-122.395,47.5718,50,2014,980,0.0,4
865000.0,4,2.0,2.0,9,-122.206,47.6993,21,2015,2580,2.0,2
163000.0,2,2.0,1.0,7,-122.296,47.4051,68,2015,1250,0.0,3
920000.0,4,3.0,1.0,8,-122.16,47.5675,5,2014,1570,2.0,3
1030000.0,5,3.0,2.0,9,-122.287,47.6115,54,2014,1870,0.0,4
325000.0,3,2.0,1.0,7,-122.194,47.4484,30,2014,1290,0.0,2
315000.0,5,2.0,2.0,7,-122.025,47.3538,23,2014,2090,0.0,1
227000.0,4,1.0,1.0,6,-122.358,47.508,60,2014,1120,0.0,3
179000.0,4,2.0,2.0,6,-122.318,47.4963,64,2014,1410,0.0,4
276000.0,2,1.0,1.0,7,-122.287,47.5702,59,2014,820,0.0,1
335000.0,4,2.0,2.0,6,-122.006,47.3103,8,2015,1840,0.0,3
430000.0,3,2.0,1.0,7,-122.262,47.7661,16,2014,1600,0.0,2
266490.0,3,2.0,2.0,7,-122.126,47.3715,26,2014,1810,0.0,1
655000.0,4,3.0,1.0,8,-122.287,47.7004,49,2014,1580,0.0,3
635500.0,3,2.0,1.0,7,-122.351,47.6789,42,2014,1000,0.0,4
235000.0,5,2.0,1.0,7,-122.312,47.3946,68,2014,1300,0.0,2
885000.0,3,2.0,2.0,9,-122.111,47.5633,5,2015,2880,0.0,2
352500.0,3,1.0,1.0,7,-122.354,47.7628,57,2014,1470,0.0,3
450000.0,3,2.0,2.0,8,-122.141,47.6012,6,2014,1460,0.0,2
1050000.0,3,2.0,1.0,9,-122.396,47.5497,58,2014,1330,4.0,3
476000.0,2,2.0,3.0,8,-122.356,47.6543,42,2014,1140,0.0,1
375000.0,3,2.0,2.0,8,-122.042,47.3738,23,2014,1830,0.0,2
600600.0,4,4.0,2.0,8,-122.328,47.4349,61,2014,3110,0.0,1
567000.0,4,2.0,1.0,8,-122.366,47.7158,65,2014,1430,2.0,4
650000.0,4,2.0,1.0,8,-122.163,47.7061,28,2014,1470,0.0,2
190000.0,5,2.0,1.0,5,-122.182,47.5094,31,2014,1750,0.0,4
858000.0,4,4.0,1.0,10,-122.029,47.2332,12,2014,2580,2.0,2
435500.0,1,2.0,1.0,7,-122.266,47.6724,49,2015,770,0.0,4
685000.0,3,2.0,1.0,8,-122.36,47.6691,45,2015,1770,0.0,2
252000.0,3,2.0,2.0,7,-122.351,47.3128,13,2014,1540,0.0,2
512500.0,4,2.0,2.0,8,-122.261,47.7682,16,2014,2200,0.0,2
423800.0,3,2.0,2.0,8,-122.176,47.542,5,2014,1940,0.0,3
460000.0,3,2.0,2.0,8,-122.188,47.5429,5,2015,1453,0.0,2
434000.0,3,3.0,2.0,8,-122.218,47.7155,22,2014,1830,0.0,2
244000.0,3,1.0,1.0,6,-122.233,47.4816,66,2015,1000,0.0,4
348125.0,3,1.0,2.0,7,-122.337,47.7719,57,2015,1400,0.0,3
585000.0,4,3.0,2.0,8,-122.131,47.743,36,2014,2400,0.0,2
230000.0,3,1.0,1.0,6,-122.251,47.2898,0,2014,1390,0.0,3
450000.0,3,2.0,1.0,8,-121.786,47.4861,27,2014,1680,0.0,3
393000.0,5,2.0,1.0,7,-122.299,47.5547,46,2015,910,0.0,3
517000.0,2,1.0,1.0,7,-122.343,47.6619,42,2014,1140,0.0,4
400000.0,3,1.0,1.0,7,-122.167,47.6736,21,2014,1060,0.0,3
890000.0,2,2.0,2.0,10,-122.05,47.6744,29,2015,3050,0.0,2
205950.0,3,1.0,1.0,6,-122.315,47.3776,68,2015,970,0.0,3
209000.0,3,1.0,2.0,6,-121.994,47.202,12,2014,1320,0.0,4
430000.0,4,2.0,1.0,6,-122.305,47.7274,55,2014,1110,0.0,4
534000.0,4,2.0,2.0,6,-122.3,47.6698,43,2015,1260,0.0,4
735000.0,4,3.0,2.0,7,-122.311,47.678,49,2014,1650,0.0,4
873000.0,3,2.0,2.0,11,-122.092,47.5473,15,2015,2720,0.0,1
475000.0,4,2.0,1.0,8,-122.109,47.7219,28,2014,1390,0.0,2
325000.0,3,2.0,1.0,7,-122.281,47.5158,52,2014,1090,0.0,3
500000.0,3,2.0,2.0,9,-121.942,47.754,11,2014,2990,0.0,2
279000.0,4,3.0,1.0,7,-122.174,47.4045,19,2015,1330,0.0,2
350000.0,3,2.0,1.0,8,-122.017,47.5753,17,2015,1440,0.0,2
660000.0,4,2.0,2.0,9,-122.05,47.6316,37,2015,3180,0.0,2
324950.0,2,2.0,1.0,7,-122.312,47.3973,68,2015,1643,1.0,3
500000.0,4,2.0,1.0,7,-122.332,47.7309,57,2015,1530,0.0,3
187300.0,2,1.0,1.0,6,-122.348,47.4982,60,2014,850,0.0,4
345600.0,5,4.0,2.0,9,-122.31,47.6059,54,2014,2800,0.0,4
400000.0,3,2.0,1.0,7,-122.116,47.5978,7,2014,1510,0.0,3
935000.0,5,3.0,2.0,10,-122.288,47.6811,49,2015,2700,0.0,1
374000.0,4,2.0,1.0,7,-122.166,47.492,31,2014,1140,0.0,3
328000.0,3,2.0,2.0,7,-121.915,47.7078,11,2014,1440,0.0,2
257500.0,3,2.0,1.0,7,-122.238,47.4865,66,2014,1300,0.0,2
1000000.0,4,2.0,2.0,8,-122.309,47.6304,48,2014,1630,0.0,4
216500.0,2,2.0,1.0,8,-122.32,47.3785,68,2014,1390,0.0,2
1190000.0,3,2.0,2.0,10,-122.164,47.6501,4,2014,2760,0.0,2
360000.0,4,2.0,2.0,9,-122.286,47.4318,67,2014,3200,0.0,1
699999.0,3,1.0,1.0,7,-122.297,47.6239,48,2015,1240,0.0,3
535000.0,3,2.0,2.0,8,-122.07,47.7573,39,2014,1960,0.0,2
464950.0,3,2.0,1.0,7,-122.365,47.5106,60,2015,2190,0.0,2
925000.0,4,2.0,2.0,10,-122.131,47.5441,5,2014,3540,0.0,2
930000.0,3,3.0,2.0,9,-122.326,47.6636,43,2014,1840,0.0,4
727500.0,3,2.0,2.0,8,-122.382,47.5829,50,2014,1940,3.0,4
325000.0,4,2.0,1.0,7,-122.31,47.7254,55,2015,1670,0.0,2
695000.0,3,3.0,2.0,8,-122.399,47.695,51,2014,2080,0.0,2
585000.0,4,3.0,1.0,8,-122.182,47.734,22,2014,1560,0.0,3
319000.0,3,2.0,1.0,7,-122.267,47.4516,67,2014,1200,2.0,3
265000.0,6,2.0,2.0,7,-122.288,47.3841,20,2015,1790,0.0,3
359000.0,5,2.0,2.0,7,-122.359,47.4663,63,2014,1940,0.0,3
390000.0,5,2.0,2.0,7,-122.359,47.4663,63,2015,1940,0.0,3
374500.0,3,1.0,1.0,7,-122.162,47.7619,36,2015,960,0.0,3
661000.0,2,2.0,2.0,8,-122.126,47.7397,36,2014,1750,0.0,3
900000.0,3,2.0,2.0,8,-122.292,47.6278,48,2014,1620,0.0,4
600000.0,5,2.0,1.0,8,-122.287,47.7,49,2015,1540,0.0,3
512500.0,4,2.0,2.0,7,-122.311,47.5746,59,2015,1620,0.0,4
229500.0,3,2.0,1.0,8,-122.194,47.3377,40,2014,1770,0.0,3
589000.0,3,2.0,2.0,8,-122.07,47.539,15,2014,2320,0.0,1
539950.0,3,2.0,3.0,8,-122.365,47.6987,51,2015,1330,0.0,1
640000.0,4,2.0,2.0,9,-122.334,47.45,63,2014,3420,0.0,1
218250.0,3,1.0,1.0,7,-122.371,47.305,13,2015,970,0.0,3
675000.0,4,4.0,2.0,8,-122.39,47.7709,65,2015,1880,2.0,1
338000.0,5,2.0,2.0,7,-121.772,47.4484,27,2014,1860,0.0,2
231750.0,3,1.0,1.0,7,-122.152,47.4292,32,2015,1020,0.0,2
199900.0,1,1.0,1.0,6,-122.339,47.5119,60,2014,720,0.0,4
1060000.0,4,4.0,2.0,11,-121.97,47.5862,38,2014,4460,2.0,1
263000.0,4,3.0,1.0,7,-122.38,47.2989,13,2014,1250,0.0,2
279950.0,3,2.0,1.0,7,-122.302,47.3855,68,2014,1160,0.0,2
395000.0,3,2.0,2.0,7,-122.304,47.6832,49,2014,1080,0.0,4
252500.0,3,2.0,1.0,7,-122.352,47.2909,13,2014,1900,0.0,2
1150000.0,4,4.0,2.0,11,-122.076,47.7283,39,2015,5300,0.0,2
205000.0,3,1.0,1.0,7,-122.264,47.2769,0,2014,1370,0.0,3
654000.0,5,2.0,1.0,8,-122.102,47.6233,7,2014,1640,0.0,3
200000.0,3,1.0,1.0,6,-121.862,47.5621,14,2015,960,0.0,4
700000.0,3,2.0,2.0,8,-122.187,47.6869,21,2014,2190,0.0,1
306000.0,2,2.0,1.0,7,-122.292,47.7175,55,2014,800,0.0,3
270000.0,3,2.0,2.0,7,-122.052,47.3352,26,2015,1780,0.0,1
340000.0,3,2.0,2.0,9,-122.202,47.3314,40,2014,2630,0.0,2
450000.0,4,2.0,1.0,7,-121.776,47.4793,27,2014,2300,0.0,3
